module	original_radius38	historical_module	raw_closed	admissible_closed	total_theorems	source_path	source_sha256	olean_sha256	module_log	module_log_sha256	process_id
Effect4.Store.Domain.Derived.Value	false		7	7	36	src/Effect4/Store/Domain/Derived/Value.lean	eb2bcacc34e1f6d4d44797331c672ba86b99b2aceacdd3d0302769d1582dab3b	d5929930ea8c24d078184ec2f81c9923ffbd2ddb96e154e179327e0d530f86e1	before-fill/module-logs/Effect4.Store.Domain.Derived.Value.log	dab4a1217af9ba2049198d84ba32771074d279dd302b3d21fa732a9ec8c9d1bf	094-Effect4.Store.Domain.Derived.Value
Effect4.Store.Domain.Genesis	false		3	3	4	src/Effect4/Store/Domain/Genesis.lean	b52d15f5fb21cf59a2cbf60fbb6fc447261538620c29e20e97dd6c94a5beda61	7f0cb93a27891f5b12288ac717b6dda1b7f14c73b3e1a4ba9a890f86f371ab61	before-fill/module-logs/Effect4.Store.Domain.Genesis.log	a4139eb43fe40f20eb9f6dc9112cf3b3d3bd71924e69d0bcacbab4d217762103	095-Effect4.Store.Domain.Genesis
Effect4.Store.Domain.Node	false		5	5	21	src/Effect4/Store/Domain/Node.lean	d37a23ad0067f193d06ae0d3aa18ce856b0ee273370aefe324fb22ec55ff1bd0	14c1b0a152cd08789e1bd9946a7c8e522944aad2cd61f7620830c40de583b6fa	before-fill/module-logs/Effect4.Store.Domain.Node.log	9bfa0e10734623c961120df52cba9dcaebeb98a2136f6491cc36948ba4ce80f2	096-Effect4.Store.Domain.Node
Effect4.Store.Domain.Pin	false		0	0	3	src/Effect4/Store/Domain/Pin.lean	5d9367aa8261e339895fc45ff30728ae327027fef7abd3e0c5b9b1481f39ffb8	59ad22003c62242f0910d6dea2d65fafa41e2214a3670ca4638b08afdcb71e95	before-fill/module-logs/Effect4.Store.Domain.Pin.log	aeac484d58a4d77939a9b8de1623ca4eed9934e206f362a6cc554bfb92ee118a	097-Effect4.Store.Domain.Pin
Effect4.Store.Domain.PinDerived	false		2	2	15	src/Effect4/Store/Domain/PinDerived.lean	3d30b1f5e474f0cf23791252743e11e460670fc32dceee159e39d2f5618a3719	2b44ecaf84187d7ee3039dc3d1f57ff00d8d33a4d13b7ee73ea645d5d717d983	before-fill/module-logs/Effect4.Store.Domain.PinDerived.log	8fcd9bef5f2cc5d3425c6d353eac519c3464d79f2ab2fed0200d1ec1b7676d41	098-Effect4.Store.Domain.PinDerived
Effect4.Store.Domain.ProgramWire	false		0	0	3	src/Effect4/Store/Domain/ProgramWire.lean	f91ccf2d370e3068e7f8822ae3f0a407acabdfb506a104362bff1bded8d73206	a5f1ddf5ed130cd896ddee7f887d7d0604dc8ff0657f655cf10ad21bf147c350	before-fill/module-logs/Effect4.Store.Domain.ProgramWire.log	c500bc37805e0ddd3600bd8f03088c3b8df7f5af8890988bb7bb1749add5e5ac	099-Effect4.Store.Domain.ProgramWire
Effect4.Store.Domain.RowCanonical	false		0	0	0	src/Effect4/Store/Domain/RowCanonical.lean	12e99704c15ee195c6aa8ac9e1dfe37406f855cccafa7db0e520a064c0c4bff7	2bade7cd6a2975f6662b4c4897d5a9143e7dc7cd6d3e5e94b044a2ec860c2184	before-fill/module-logs/Effect4.Store.Domain.RowCanonical.log	b14c366fb24cb3ead8e9ce4db500645e4f4dfce4eeded7c9f98382c031e61c2a	000-ZeroCandidates
Effect4.Store.Domain.Shape	false		1	1	14	src/Effect4/Store/Domain/Shape.lean	a7dc0f51532ae5ada3f8b8f4c9d8f125f3b3e9c0e114780e2eb8b35c350f45dc	3d892bcda9329800534c6019fd81e087b5a7a58a1a02cf1679e399f63618d220	before-fill/module-logs/Effect4.Store.Domain.Shape.log	011eaef9e60d378748add81979e857d673ff44c0258ab85e8b46531425e73330	100-Effect4.Store.Domain.Shape
Effect4.Store.Domain.Store	false		1	1	34	src/Effect4/Store/Domain/Store.lean	d981810473b4d6984ef5f4910446d3bdee22cadfff9de537db973097b9d23440	557c8243d56d741cfbebd7a714c7d1dc64dc47c31f488f3328119363b661cc4d	before-fill/module-logs/Effect4.Store.Domain.Store.log	45eb794dcff56c9b2b7d01e526e30aa88a7d564f376ecf1a16565b997e3d1df3	101-Effect4.Store.Domain.Store
Effect4.Store.Domain.Traits	false		2	2	13	src/Effect4/Store/Domain/Traits.lean	839d2279d72398c3bf4fe539ed1a2c316a7c7cdc79e4a3ac018405994fd6bfa6	73a4fea18a658e694a773ac3a074019b9161eed7d1b8b4043bb797bed525c137	before-fill/module-logs/Effect4.Store.Domain.Traits.log	946318d642495006f2f72f2d136318140d2db7e8e68bbec30020e859748340f7	102-Effect4.Store.Domain.Traits
Effect4.Store.Domain.Word	false		0	0	47	src/Effect4/Store/Domain/Word.lean	0f935c001fb954325a84e080eb4254a989e27d74408d2b3b971651339d27ac70	5ec43486584c24f0453116cb66eef6ee36d1bca2dbc3edfd07525b639ceac158	before-fill/module-logs/Effect4.Store.Domain.Word.log	2d8ba584668777ca8fb07363cf84df1769df3b6a1913ec80ce427d380aa0e92e	103-Effect4.Store.Domain.Word
Effect4Gen.Check	false		0	0	0	tools/Effect4Gen/Check.lean	dfcb442e2cccf5b3f25c07b5f8afb917db7b4091398cdb08b464beb1524b9fa3	4ac7233b49af4e475c69f767f9699ba4e67199a9e6c461defae19c903820ff14	before-fill/module-logs/Effect4Gen.Check.log	a03772c676cb92c6c87d53c22f3a7c76a25cd04f6d084c2f62dcea7aac53c7d3	104-Effect4Gen.Check
Effect4Gen.Forms	false		0	0	0	tools/Effect4Gen/Forms.lean	51518af25fb837bdbf549d0e060757325f02c75abf7b35e6a86c008576e2d08b	f354aee7d361e7c74f0054ed8aad85b01f06b6b3f7a43d987381de8ed84bbd9e	before-fill/module-logs/Effect4Gen.Forms.log	413135ba37dbb65199ab32b1d6387f4a2849a9b3f9646c8f521e882dcd881a8e	105-Effect4Gen.Forms
Effect4Gen.Main	false		0	0	0	tools/Effect4Gen/Main.lean	b19352732072be84c4a92dd3cea2542ff40605dd3449bd071f107d8d5eb3ffc9	4f1c586ce0cb43e23872a9a75188a5a0ef5e7e4a05f49e94831a3f411ab89102	before-fill/module-logs/Effect4Gen.Main.log	eb8c67b63d3459f7bda367848c802ca7580c0dcab616bcda937a1cbccf85d1d0	106-Effect4Gen.Main
OCaml5.Eff.Emit	false		0	0	0	src/OCaml5/Eff/Emit.lean	fc5608c9ad52e24f1a956e5b6db0f480a3389c2573e72b5e5c6adcaa05575566	9a699d55503d63102252cf76b96b2f605f15c4265333f6b0b9ed79f5fdd05791	before-fill/module-logs/OCaml5.Eff.Emit.log	da600d6a1a4930c3cfec2fef5f6b9e19bbefb9f96e2fadb585112c1912ba6dda	000-ZeroCandidates
OCaml5.Eff.Goldens	false		0	0	0	src/OCaml5/Eff/Goldens.lean	98b7dcd04056e4bc51a59920f96cd1aec5020e512a9cafd80062ba811238c817	4958b5bc44ff00f53582837aa419da000fc2cb1c8e49819ffeed1af73cda3298	before-fill/module-logs/OCaml5.Eff.Goldens.log	c3ba16e39a71a73c5ff744f2add37100c1c0d99832b352632a3b89df19a1ff1c	000-ZeroCandidates
OCaml5.Eff.Metadata	false		0	0	0	src/OCaml5/Eff/Metadata.lean	a581b1033e4fdb5086fe3b64c3f140889c932621950808635fa807166b81df23	4312236619c2bd65108d9ca0776aa05329a4e023efd483d5a92784eba0ab48e8	before-fill/module-logs/OCaml5.Eff.Metadata.log	c61000514613fe9140326925ca724ccc712f5fe55f2c729fbf8bab2ca680a1ed	000-ZeroCandidates
OCaml5.Lcnf.Clock	false		0	0	0	src/OCaml5/Lcnf/Clock.lean	24b8ffb59c1b521bed203bcd5c33638f5a936c4bbe3b13236e7a246174c63e14	54b0ad34060a287fc7c0acc94edf70b0261aa02035f1fda8c6cf10cee6151edb	before-fill/module-logs/OCaml5.Lcnf.Clock.log	7987691e734b2528b2c717f5f2aa0df0deab6f4b27fd49660f586bacd651bde4	000-ZeroCandidates
OCaml5.Lcnf.ClockFlow	false		0	0	0	src/OCaml5/Lcnf/ClockFlow.lean	2e134ceabbad3a3dbe3f70d216245b03918d77c07f9970ddbe0c8d2d4ea2e677	89faa0e447436cf22a474c8ae68f92cd801258ccbb2d51aca7ef2843fc2c55ab	before-fill/module-logs/OCaml5.Lcnf.ClockFlow.log	91cc7580757a018ee8bb1eac420a75a9cf454a9d7c28565463cbe815891a0cfb	000-ZeroCandidates
OCaml5.Lcnf.Externs	true	OCaml5.Lcnf.Externs	0	0	0	src/OCaml5/Lcnf/Externs.lean	b661396bc00d843aadaf5aa7f4cb4f7c37849e959d94f8c0ae6953ba3fc61a47	b81e55cd80666396cedeaaf62967c56ca52b57a09bd07b6aeef6d8634cced6a4	before-fill/module-logs/OCaml5.Lcnf.Externs.log	fd11913b2ed11a91f8222a8160fc8a0db6e49c632bfbdc10df229f7c6d4bf87e	000-ZeroCandidates
OCaml5.Lcnf.Translate	true	OCaml5.Lcnf.Translate	0	0	0	src/OCaml5/Lcnf/Translate.lean	86649e17d703651cd1e9bab72d32f2a04d3284ab9ac2683354ee3b32601a6d6c	65ebe75b84f44b75311084f78302d00fb7114cbb86285b168b8cbe0011324a56	before-fill/module-logs/OCaml5.Lcnf.Translate.log	70e93bdb8764adc73a3a30d7d17fb2abc00355d4ad771242b414ff8e23973f2d	000-ZeroCandidates
OCaml5.Lcnf.Types	true	OCaml5.Lcnf.Types	0	0	0	src/OCaml5/Lcnf/Types.lean	3e9fb8d9175ed3455d80f9271de6749df0910cc8ba262defd875a420eba0a65d	609e1170f7fd4f874787361de51ca90e3cf3697b9d8c04fe982de62264cc28a7	before-fill/module-logs/OCaml5.Lcnf.Types.log	d73d48c8717f6e4fff6d449ccaa6ce8e5f49e5e132f87a9b7f48a494f3f96cdd	000-ZeroCandidates
OCaml5.Tools.CasGoldens	true	OCaml5.Tools.CasGoldens	0	0	0	src/OCaml5/Tools/CasGoldens.lean	925dd96bded2ea51c637b2660f9e2e91a1761e13a0ed71eca85aabe916cbe3df	7a597181f594e5c9195712567c49a95b8cf994e1c8e37e40390ff7749a3a06d1	before-fill/module-logs/OCaml5.Tools.CasGoldens.log	52684199b694d76beb030ea7b83ee3d4e9584ff5e7814a411c0feb7358eb2dba	107-OCaml5.Tools.CasGoldens
OCaml5.Tools.EffGen	false		0	0	0	src/OCaml5/Tools/EffGen.lean	5757fb36db61f768219404bb8f3a2b30eb3a1765bce01dca64afb99d242cd9eb	76c6a68bf1f27fcb5a0b767ad5e74a344f75fb42c1005612fb3733f0df7b81a7	before-fill/module-logs/OCaml5.Tools.EffGen.log	03c66325954d121ea7ac390d9570bf7cc1c29d2c749ec567889d9853f5f937e0	108-OCaml5.Tools.EffGen
OCaml5.Tools.EffWire	false		0	0	0	src/OCaml5/Tools/EffWire.lean	2da49dd410c2bdcc33b932e9fe532e833b6b2801a7bb66a4229a30c50a24afe8	bd1458986306056f88455087eebd947f7e5ec188f93433b1e6378687a55a9eeb	before-fill/module-logs/OCaml5.Tools.EffWire.log	7d32fc44b8557e8e4dcea15391fcae7dbaf9cf2cb5e5c6a52a12210dd83cf957	109-OCaml5.Tools.EffWire
ProofGraph.Search	false		0	0	0	tools/ProofGraph/Search.lean	07c369e09b40e4b7922bde688313f4e0f4515d8ce022e1eb2f5a144d7ed7d2df	0c682151959afcb1f48b669d75529558babf4f741a818d241e733172ee90cae5	before-fill/module-logs/ProofGraph.Search.log	6b50e8c93a94ddc7166c8da36bacc6d9216daf8037fcd65da2d275dff58dc2fe	000-ZeroCandidates
Test.All	false		0	0	0	Test/All.lean	2272213b52738cf7c9859f550ba73682bb895ed98275deec41a7c8610b471e1d	511a93029ff476a0cb88230f5ae45005a9ea8087c08a482702a94d1b52097b14	before-fill/module-logs/Test.All.log	ced58a29fc8cf00804703cb13311f9b22588ab4724903f0f0a1810617e25ed3a	000-ZeroCandidates
Test.Api.AcquireHandleContract	false		0	0	0	Test/Api/AcquireHandleContract.lean	abfc64c48b9847ee166dfffa0957b3aafdcb3bba1f02b90dac8b90602ffba7dc	414d76199242b1c4b7024f32147c34ee8d05ab0c69c75adc2279075d6938d07a	before-fill/module-logs/Test.Api.AcquireHandleContract.log	056e5b89a36b1dc314fd3a75a33aa7522e43a1125b7f63d794e5280709e0e35d	000-ZeroCandidates
Test.Api.HostSessionContract	true	Test.Api.HostSessionContract	2	2	2	Test/Api/HostSessionContract.lean	7b9bcf99ec404ea660cb3b91decbb86469b39d3010849dba4139edfe96c3a898	171f611b44cb19cf3f9a2fc47ccc8ea31a272b29034cbfc46bff77ee87ea0713	before-fill/module-logs/Test.Api.HostSessionContract.log	c4d8ce3f773f4965a222992da39e9f78bc400e9b3bff099d1d445f444553f5eb	110-Test.Api.HostSessionContract
Test.Api.KeyedHostContract	true	Test.Api.KeyedHostContract	0	0	0	Test/Api/KeyedHostContract.lean	c1c21ad2b56b79187050d31dffbae1427efc551f46c4f14afe2fdd7f1947d774	98b7b453d039ea9586e78045a8ffaa1ba23354b2d7b4b3ee65ba83f5c1b3908c	before-fill/module-logs/Test.Api.KeyedHostContract.log	08ec1c58cd6aa309013919c7ff9b8eacb8f6956f31ee744de27a6332320dff4e	000-ZeroCandidates
Test.Api.SupervisionContract	false		0	0	0	Test/Api/SupervisionContract.lean	f6fb4d36ef76ffc83bd0675835e9bfe476bdfa6f23ca60603dbe8a828d0ba730	d6463eb88314e679dcd10cbf302d5ba7b38de9c202909199b03eb72cd0e955ac	before-fill/module-logs/Test.Api.SupervisionContract.log	7c9919029cc9cd8006dd712caec2b7c06b0b963ec9b9391ff9ad7f65ebbfb4a8	000-ZeroCandidates
Test.Audit.AxiomGate	false		0	0	0	Test/Audit/AxiomGate.lean	feccae409ef16ce45e5595e24684be912af549b8bfe59e692bb9ebd55eed7d0e	8b15c8f5191babcd4622d24d58c7c1eafe9ecf1cd196443e1996913cfbda01f1	before-fill/module-logs/Test.Audit.AxiomGate.log	81ea7486fc33849690dde5a02e37bf9a9570da561665fd711bb4707aba5ef988	000-ZeroCandidates
Test.Audit.ClockLiteralFixtures	false		0	0	0	Test/Audit/ClockLiteralFixtures.lean	2d08ea56f97d222f2c265ce89237ac69d861034e786f3a20b74bbfac2c64ed48	41fbc796194fd613d6b3ab1eb093cb2b2c909a0bf893346eda7940941d4dbdad	before-fill/module-logs/Test.Audit.ClockLiteralFixtures.log	cc974ba45d3da78220366777b8b8c4d6485895bd9e3d96dc0fc7b18384a5c696	000-ZeroCandidates
Test.Audit.ClockLowering	false		0	0	0	Test/Audit/ClockLowering.lean	8de8218df4eff7bdba2922f4c3a5de61bcc178163ea5c2cbdd26d8538a66ba9d	5488e0bd1ddbb792b5d5d870825d2d87d24334762ae4b5c91a8b9aece6ffb299	before-fill/module-logs/Test.Audit.ClockLowering.log	2a05446a4a429bf3dfc04373423f4531540e3c8372a0d62e5c28ac8b8138d87d	000-ZeroCandidates
Test.Audit.IndexedColumnActual	false		0	0	0	Test/Audit/IndexedColumnActual.lean	f5dae53b4925739cbb8e00cc1977f6c0534e930d37c9845c7807d24efe489b36	12a8142957bdfbd096ba0ce7292eef331eeb3b4528f92b6646ebfabcae9b031c	before-fill/module-logs/Test.Audit.IndexedColumnActual.log	ac90a662ee248b33ab045fe3b4156f0f71369b728d32d794df29f9c0f2abf6a0	133-Test.Audit.IndexedColumnActual
Test.Audit.IndexedColumns	false		0	0	0	Test/Audit/IndexedColumns.lean	bb0597725e83cfc2cea2928f4871113c90f03ac303faded3cfb2eb8857296797	161524700992da95d1fa6501167d08e5dae5870ad1da4589088b0372016f265c	before-fill/module-logs/Test.Audit.IndexedColumns.log	80f46e276390f898ec01a58615bc181c74edc133ed157c606fb01e1c93c48200	132-Test.Audit.IndexedColumns
Test.Audit.PositionAnalysis	false		0	0	0	Test/Audit/PositionAnalysis.lean	7e6d85f02e94329174e5c038c5244ad96a1bb813ed346cad9581d053a5cbc5c1	9420acf3459a846aef53074f87bd50f51590658c090a5582bfd923af35020df2	before-fill/module-logs/Test.Audit.PositionAnalysis.log	9181f8cd41025506603d1ca78ae4e211b9bac78a6c5a8d31f16e378300a4d5b7	000-ZeroCandidates
Test.Audit.PositionCensus	true	Test.Audit.PositionCensus	0	0	0	Test/Audit/PositionCensus.lean	c90249b51144b1574932797a23ee10f28ce24e83b18cdaabde097a37714aad37	8fda7d7db435d16a09a0b1149c5f7bf7b044900949e995a9ccf7d3767ea925d0	before-fill/module-logs/Test.Audit.PositionCensus.log	4f1784021ca361439b02ea97c39612446f19ad7bd24f0aa0e9f94cead3806e7d	000-ZeroCandidates
Test.Audit.ProofGraph	false		2	2	2	Test/Audit/ProofGraph.lean	194a0e2235abcb3cae2d9fbef907228b16e78c26cf2a6d051392541d51b47217	f3f69c0a9978935b980071bf480053a3d2b2a8bc44e5ce8991156d5685ce4034	before-fill/module-logs/Test.Audit.ProofGraph.log	399cbc338604e16b342c2ae45e6c6dade5e3fe0aca3e8b13d3cf0ce8302160db	135-Test.Audit.ProofGraph
Test.Audit.ProofGraphSearch	false		0	0	0	Test/Audit/ProofGraphSearch.lean	9bedaedec0989030e9aeede5f75c3d08428a140f16fd50f147ced6eba18d850a	c4b1dccfe87886147397f4745941fd7189e024e8cbc40a35dcd0366a6d021568	before-fill/module-logs/Test.Audit.ProofGraphSearch.log	1834b1eb322b4ea3680345f5fe87fa6b54f0e571316e3a99da980edd1774f3f6	134-Test.Audit.ProofGraphSearch
Test.Audit.RuntimeCoverage	true	Test.Audit.RuntimeCoverage	0	0	0	Test/Audit/RuntimeCoverage.lean	282c713d3bb2688325170387178b0a00081cfece7adf2b48dc691f7cc799dc85	0ba056ac548e0bb45f7ed1c83269ea4a78fad028afc563c7003d805a6eaf9ae3	before-fill/module-logs/Test.Audit.RuntimeCoverage.log	60eb9154fad1de49ec9951db58ae3bcc8d2025a058f41a29b1eb9103b875872b	000-ZeroCandidates
Test.Audit.TypedStateDecl	false		0	0	0	Test/Audit/TypedStateDecl.lean	610cfc59939e7380bc7876b40076771c7732de32a0bb147bfc4d82488842f0f1	d51931a9aabd95c22c0d0e683c01faed1ce65289c6514e4a87cc8cc7ace5a4d1	before-fill/module-logs/Test.Audit.TypedStateDecl.log	3c25fcd8e39dffd931b1ae0b23a6997c23fc547cfb5afb23dfd4858fea969abb	000-ZeroCandidates
Test.Counterexamples.Schema.Codec	false		7	7	13	Test/Counterexamples/Schema/Codec.lean	76913c67e0f5afc9f9202629489e3ffe29f21857a0c33b9a29877f6d59e6bcce	fa0f036aee0f16a40cf168340991891cf5bd3efff0e756660c4b50a111e68b6d	before-fill/module-logs/Test.Counterexamples.Schema.Codec.log	097dbd0300e2e420777da62b6383b42c2b8e77b19c13462b5fa0ed5775939080	111-Test.Counterexamples.Schema.Codec
Test.Machine.Fuzz	true	Test.Machine.Fuzz	0	0	0	Test/Machine/Fuzz.lean	ddbdbac8b5cc61ab0d191a9db777f0362e6278b2d56e6039791cb8fe66b58d6d	125e3bcb46e6085458692fc39b76649712fd674db9df963951b5dc8791f0ecc6	before-fill/module-logs/Test.Machine.Fuzz.log	2bac178f4405b57e48070bcb17b3c30ccc5903519795fe042424ec4573ae4d00	000-ZeroCandidates
Test.Machine.Runtime.ArenaContract	false		0	0	0	Test/Machine/Runtime/ArenaContract.lean	a1da857df4b190ec1fc36f4ae3beffa74cb5f1f32aa5d1f33474ed2ad1119d4c	56ba807cdb2b6f942a609e3099626738bb302927964d66e1514e5ff439ecea14	before-fill/module-logs/Test.Machine.Runtime.ArenaContract.log	27a2c27eb520be6c8e899f116e613ca913f3d00805731e30dc3f75620d3f403d	131-Test.Machine.Runtime.ArenaContract
Test.Machine.Runtime.CompletionDataContract	false		0	0	0	Test/Machine/Runtime/CompletionDataContract.lean	a12fb560cfa17e11bd888cdc6dd4578d78c272808070e0cbb0824c2610107bbb	b2fa19f1bdcfb0ffa7ea9bdb9287ca00966d39f714b5403f232f4b3f844ffec0	before-fill/module-logs/Test.Machine.Runtime.CompletionDataContract.log	328b5b397fc6721b6dc87b7e54efc1ebc677da8c32184de8051ebcb3bc34b427	000-ZeroCandidates
Test.Machine.Runtime.HandlesContract	false		0	0	2	Test/Machine/Runtime/HandlesContract.lean	f06e49aa09d170d574d9341002281b890752452b21c75458e92df20dd8322e3d	2163313828eb0451f3286d4f4d722f8bf1935b6f0682b80a71a16d3dc827f3f6	before-fill/module-logs/Test.Machine.Runtime.HandlesContract.log	a9a0462555e1749838134f621c354e67cbe225b11b1cd9c8a14638c628b1e5e0	112-Test.Machine.Runtime.HandlesContract
Test.Machine.Runtime.SchedulerCoreContract	false		0	0	2	Test/Machine/Runtime/SchedulerCoreContract.lean	f357e2bd5669db88ba42eb8cb7f64b963c732a6cbc8afe05e1edbe85407b9b7b	5a3f63af2b71ce493e328fd0f44b0316bcf485c6c7da6cab2c7c0e909a0bca7c	before-fill/module-logs/Test.Machine.Runtime.SchedulerCoreContract.log	a5a90dbb05b17ddd1a7402d74a94faccddc4ba8e250c9d8c4ecd903eec2357d3	113-Test.Machine.Runtime.SchedulerCoreContract
Test.Machine.Runtime.StoresLawsContract	true	Test.Machine.Runtime.StoresLawsContract	0	0	0	Test/Machine/Runtime/StoresLawsContract.lean	0ab1a2a2e76d02c08b78ada1be8b3a825f10727966cb5d219c9841b92638f6a3	5b5efcf6a24b8d189f6bf554eb4454f345d9f8e0346a6a53f174f455236263cd	before-fill/module-logs/Test.Machine.Runtime.StoresLawsContract.log	b09138cc362ba95dee70136f430e03d5e8a76a43cebbd63d8678e9e2bdb04cec	000-ZeroCandidates
Test.Program.AuthorContract	false		0	0	6	Test/Program/AuthorContract.lean	8f12a6d235e0afe8653ae64d187b03c437fbcfc28e8ccbd17834aab282f94395	8075286649c95a07ff87689ab6733c4fe4961b0426bd0bb2e2e982e440a4d292	before-fill/module-logs/Test.Program.AuthorContract.log	595cc80f78c973491da4049ffd64ef4c2d62b8049e782715f6c3f3ed2e498cb7	114-Test.Program.AuthorContract
Test.Program.AuthoringContract	false		0	0	7	Test/Program/AuthoringContract.lean	d01c4e94768b0912acf464bc6870a1ecb4582f0e71d9df60db6b09f21680a29e	fb736bdefc64f667fc022056e300ac476483dda6983545c54b95df4d9acdf66f	before-fill/module-logs/Test.Program.AuthoringContract.log	ec2484cea52693ad20de26d400eded0f991059515b51d10bae260e39f1a9ff6f	115-Test.Program.AuthoringContract
Test.Program.ConfigContract	false		13	13	13	Test/Program/ConfigContract.lean	f4b79f9566108aaf93dd3085238eddae2c5b3a65b8a0d262de4553a8f3f02dd0	cdbe12b243d14725df638889f10b7332aeaa487a9f74bb05ede22505d2dcbfd4	before-fill/module-logs/Test.Program.ConfigContract.log	57fe68b7b4f0d23f899269bb8581e90f5e47ab7bd57256ec5674728f41c26632	116-Test.Program.ConfigContract
Test.Program.DenoteRContract	false		2	2	4	Test/Program/DenoteRContract.lean	12c609f3fbc005530949c7eb5d4b98884bf4b672fbe1c5346f4120578f525c44	8eb221b4184c5ebaac4ebc16aa1500a2ce2d99c1fd1825c0a1a5248f82551187	before-fill/module-logs/Test.Program.DenoteRContract.log	dc188b05375bfd78f72f9224c8b524165e60abd0a3744cd3d4a7f44f9f8513ac	117-Test.Program.DenoteRContract
Test.Program.Gen	false		0	0	0	Test/Program/Gen.lean	53b6547277b2307afdf3a53bcbb89511611cc773c8c3cb15d50261826f723470	f7f0d0566ed606272783e97f4708a2912e166384bce72c77051bdee3c6ac3fe5	before-fill/module-logs/Test.Program.Gen.log	12ecf9676683e236c764c8c1e8423d7cac382a1e42e80229f87517fa6f4eb1cb	000-ZeroCandidates
Test.Program.LinkedRowsContract	false		0	0	0	Test/Program/LinkedRowsContract.lean	32ff70af3346077373db49e208bb539d0c9c17c8f34bfcf7825451a274ffad4a	4685f3250a2cafb1778e155c898fdcd10b2f81ca542a8ed4d4ab2fa239fbce66	before-fill/module-logs/Test.Program.LinkedRowsContract.log	b1c3ffd3140de82bf744d3fc8a4706b7661be82faebe08e05699b28021561d43	000-ZeroCandidates
Test.Program.RuntimeRShapesContract	true	Test.Program.RuntimeRShapesContract	0	0	0	Test/Program/RuntimeRShapesContract.lean	b9044edc576d72d67b170119783f4ca7c94aae440b5fd4367fff0c7e44eee73c	f259764d59d3f7aee30386fbca1098b019db2f2c46f3a1692d0998090e0f932e	before-fill/module-logs/Test.Program.RuntimeRShapesContract.log	0132dac2ce14aca0c1ab050bf6506984dd37ee99cb8befdd5ef85b0f87efc8f0	000-ZeroCandidates
Test.Schema.DialectContract	false		0	0	0	Test/Schema/DialectContract.lean	190fce7683743abd983144f2f7e1782242235cb68cd21dc50e35cce40a7312b5	5f8cb4e1db8ac5e60b694b58c2571c4d538cde526bb336d4e269e4f0b0912394	before-fill/module-logs/Test.Schema.DialectContract.log	dac095e81faee2ac56b11704c267dc76ef58784dc39b1777244bcd7265c9643b	000-ZeroCandidates
Test.Store.DerivedCheck	false		0	0	0	Test/Store/DerivedCheck.lean	c8225ee0e8321a1df2c15f30c0dcd6eed6b6286401ba6c9a254bc52b35259045	860eeb3b96c00db5e2603f6a0e981cf7e6429bcd677f09faf17099e8e32d650a	before-fill/module-logs/Test.Store.DerivedCheck.log	889c1e0ff68090bc53f2b304f877c691e8acc3f1aa9336d3e292ce6a631456e7	000-ZeroCandidates
Test.Store.NodeContract	false		0	0	0	Test/Store/NodeContract.lean	bb643282a6230293d4171e2b434696d64a6fd77649b9462252480ceaa3292d52	cc914b24d620241deb01eff82e3e87fd832988aa54062c1a65df3287a06b055a	before-fill/module-logs/Test.Store.NodeContract.log	c89bb7d0b412994eb55a6cecf14308e3b471ca7ab172969fba1e12e53628527b	000-ZeroCandidates
Test.Store.ProbeContract	false		0	0	0	Test/Store/ProbeContract.lean	9bd430d4704f9c2595f7ebf3e4016e945be2a3187cea5d47b718edc15343ea01	4e3bc305d723ed171dec87a261414c3d3503e5300ad575697c27229866f6c96e	before-fill/module-logs/Test.Store.ProbeContract.log	43b8e5e986ca5fb6bf9a95b23c73810119c43be71bfc85e4c84b8e38ff6870cf	000-ZeroCandidates
Test.Store.StoreContract	false		0	0	0	Test/Store/StoreContract.lean	c1d51ce6bac4d96203124125072c1d5c5bd6992d12063f0ff87266090c5b7a7e	9445d5bcb3f18aa30050aa26dd37e9500b74dd8eae43b496cbfeb04c0f43f88d	before-fill/module-logs/Test.Store.StoreContract.log	b4d9b43e04c524bfd104f84f0472468acc4fcdfd538d89c390edbb6612998839	000-ZeroCandidates
Test.Store.Templates	false		0	0	9	Test/Store/Templates.lean	d20f709c0d828bf6c37bf9ad7d2cc29a0f538bb6c2aeb5d1575de980a6624b66	88d2dd7b5007443e2081bc33183beb13d9df38132adaa10ffac1dd27eb527261	before-fill/module-logs/Test.Store.Templates.log	214936e078add1c1a03463a66d0abf816439f024937884f5b38ff318af62a4aa	118-Test.Store.Templates
Test.Store.TraitContract	false		0	0	0	Test/Store/TraitContract.lean	4d9c7f97427491238f5da65f83481347e39b4ef60d59e296b87329b2c7e89129	2565d639d32cba7c8901f13f34d235868fa547f80b518643ad5d2877067d8675	before-fill/module-logs/Test.Store.TraitContract.log	ac111032f613b1919216eddfa53420d17b7f2f3f70a2e85d2888ee8bfe3e179e	000-ZeroCandidates
Test.Store.WordContract	false		0	0	0	Test/Store/WordContract.lean	3f16348f59da9d205c11bc8af2b5dd7a77d70d05e678b49522dec79abd2591b0	9c842991e817a3441cb3f46b5ab97f8ff12b8c3cf0c35973fb68afc034acdafd	before-fill/module-logs/Test.Store.WordContract.log	1fcba90ab1107927cbd383ea80ff3500026a152767f10b4181cc6bd798a40f44	000-ZeroCandidates
