theorem	axioms
_private.Effect4.Laws.Machine.Approximation.0.Effect4.Machine.stepDecisionState.match_3.eq_1	[]
_private.Effect4.Laws.Machine.Approximation.0.Effect4.Machine.stepDecisionState.match_3.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Exit.restoreAfterFinalizer.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Exit.restoreAfterFinalizer.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.joinPushed.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.joinPushed.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.passPushed.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.passPushed.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.passPushed.match_3.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.passPushed.match_3.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.pendingCause.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.pendingCause.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_3.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_3.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_3.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.resumeValue.match_3.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_11	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_12	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_13	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_14	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_15	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_16	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_17	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_18	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FrameFiber.step.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FramePop.deliveredExit.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.FramePop.deliveredExit.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_11	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_12	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_13	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_14	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_15	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_16	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_17	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_18	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_19	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_20	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_21	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_22	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ActionName.keys.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_10	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_11	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_3	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_4	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_5	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_6	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_7	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_8	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Cmd.keys.match_1.eq_9	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Completion.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Completion.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredCell.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredCell.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredStore.register.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredStore.register.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredStore.register.match_3.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.DeferredStore.register.match_3.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Env.Context.lookup.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Env.Context.lookup.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Env.Context.mergeAll.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Env.Context.mergeAll.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FinName.keys.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.modify.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.modify.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.partialUpdate.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.partialUpdate.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.partialUpdate.match_1.eq_3	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.partialUpdate.match_1.eq_4	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.total.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.total.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.total.match_1.eq_3	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.FnName.total.match_1.eq_4	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Handle.ofCode.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.MemoWorld.updateEntry.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.MemoWorld.updateEntry.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_11	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_12	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_13	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_14	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_15	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_16	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_17	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_18	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_19	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_20	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_21	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_22	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_23	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Name.keys.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Observer.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Outcome.keys.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Outcome.keys.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ParkKind.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ParkKind.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ParkKind.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_11	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_12	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_13	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_14	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_15	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_16	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_17	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_18	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_19	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_20	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_21	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_22	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_23	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_24	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_25	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_26	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ProgName.keys.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Resume.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Resume.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Resume.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.RunMachine.modify.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.RunMachine.modify.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ScopeStore.addFinalizer.match_3.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.ScopeStore.addFinalizer.match_3.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Stores.wakeList.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Stores.wakeList.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_10	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_11	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_12	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_13	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_14	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_15	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_16	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_17	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_18	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_19	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_20	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_21	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_22	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_23	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_24	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_25	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_26	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_27	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_28	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_29	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_30	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_31	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_32	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_6	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_7	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_8	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.SyncOp.keys.match_1.eq_9	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Task.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Task.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Task.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Thunk.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Thunk.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Thunk.keys.match_1.eq_3	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Thunk.keys.match_1.eq_4	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Thunk.keys.match_1.eq_5	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_1	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_2	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_3	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_4	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_5	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keys.match_1.eq_6	[propext]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keysList.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.Val.keysList.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.WakeMode.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.WakeMode.keys.match_1.eq_2	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.WithFiberAction.keys.match_1.eq_1	[]
_private.Effect4.Laws.Machine.Handles.0.Effect4.Machine.WithFiberAction.keys.match_1.eq_10	[]
