file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
unstable/http/HttpServerRespondable.ts	isRespondable	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								48	checker
unstable/http/HttpServerRespondable.ts	symbol	0	value	unstable/http	type IDs	4.0.0	false	"~effect/http/HttpServerRespondable"						value				false								25	checker
unstable/http/HttpServerRespondable.ts	toResponse	0	Effect	unstable/http	accessors	4.0.0	false	HttpServerResponse	never	never	handle	ty	ty	handle	never			false								64	checker
unstable/http/HttpServerRespondable.ts	toResponseOrElse	0	Effect	unstable/http	accessors	4.0.0	false	HttpServerResponse	never	never	handle	ty	ty	handle	never			false								83	checker
unstable/http/HttpServerRespondable.ts	toResponseOrElseDefect	0	Effect	unstable/http	accessors	4.0.0	false	HttpServerResponse	never	never	handle	ty	ty	handle	never			false								108	checker
unstable/http/HttpServerResponse.ts	empty	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								122	checker
unstable/http/HttpServerResponse.ts	expireCookie	0	Effect	unstable/http	combinators	4.0.0	true	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								758	syntactic
unstable/http/HttpServerResponse.ts	expireCookie	1	Effect	unstable/http	combinators	4.0.0	false	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								758	syntactic
unstable/http/HttpServerResponse.ts	expireCookieUnsafe	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								879	syntactic
unstable/http/HttpServerResponse.ts	expireCookieUnsafe	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								879	syntactic
unstable/http/HttpServerResponse.ts	file	0	Effect	unstable/http	constructors	4.0.0	false	HttpServerResponse	PlatformError	HttpPlatform	handle	handle	param	handle	single			false	HttpPlatform							505	checker
unstable/http/HttpServerResponse.ts	fileWeb	0	Effect	unstable/http	constructors	4.0.0	false	HttpServerResponse	never	HttpPlatform	handle	ty	param	handle	single			false	HttpPlatform							528	checker
unstable/http/HttpServerResponse.ts	formData	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								446	checker
unstable/http/HttpServerResponse.ts	fromClientResponse	0	other	unstable/http	converting	4.0.0	false	HttpServerResponse						other				false								1570	checker
unstable/http/HttpServerResponse.ts	fromWeb	0	other	unstable/http	converting	4.0.0	false	HttpServerResponse						other				false								1663	checker
unstable/http/HttpServerResponse.ts	html	0	Effect	unstable/http	constructors	4.0.0	false	HttpServerResponse	Template.Interpolated.Error<A[number]>	Template.Interpolated.Context<A[number]>	handle	handle	param	handle	single			false								225	syntactic
unstable/http/HttpServerResponse.ts	html	1	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								225	syntactic
unstable/http/HttpServerResponse.ts	htmlStream	0	Effect	unstable/http	constructors	4.0.0	false	HttpServerResponse	never	A[number] extends infer T ? T extends Option<infer _> ? never : T extends Effect<infer _A, infer _E, infer R> ? R : T extends Stream<infer _A, infer _E, infer R> ? R : never : never	handle	ty	handle	handle	other			false	R;T							278	checker
unstable/http/HttpServerResponse.ts	isHttpServerResponse	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								110	checker
unstable/http/HttpServerResponse.ts	json	0	Effect	unstable/http	constructors	4.0.0	false	HttpServerResponse	HttpBodyError	never	handle	handle	ty	handle	never			false								311	checker
unstable/http/HttpServerResponse.ts	jsonUnsafe	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								375	checker
unstable/http/HttpServerResponse.ts	mergeCookies	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								989	syntactic
unstable/http/HttpServerResponse.ts	mergeCookies	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								989	syntactic
unstable/http/HttpServerResponse.ts	raw	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								425	checker
unstable/http/HttpServerResponse.ts	redirect	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								143	checker
unstable/http/HttpServerResponse.ts	removeCookie	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								636	syntactic
unstable/http/HttpServerResponse.ts	removeCookie	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								636	syntactic
unstable/http/HttpServerResponse.ts	removeHeader	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								576	syntactic
unstable/http/HttpServerResponse.ts	removeHeader	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								576	syntactic
unstable/http/HttpServerResponse.ts	replaceCookies	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								666	syntactic
unstable/http/HttpServerResponse.ts	replaceCookies	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								666	syntactic
unstable/http/HttpServerResponse.ts	schemaJson	0	other	unstable/http	constructors	4.0.0	false	(body: A, options?: WithContentType | undefined) => Effect<HttpServerResponse, HttpBodyError, RE>						other				false								338	checker
unstable/http/HttpServerResponse.ts	setBody	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								1181	syntactic
unstable/http/HttpServerResponse.ts	setBody	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								1181	syntactic
unstable/http/HttpServerResponse.ts	setCookie	0	Effect	unstable/http	combinators	4.0.0	true	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								697	syntactic
unstable/http/HttpServerResponse.ts	setCookie	1	Effect	unstable/http	combinators	4.0.0	false	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								697	syntactic
unstable/http/HttpServerResponse.ts	setCookieUnsafe	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								821	syntactic
unstable/http/HttpServerResponse.ts	setCookieUnsafe	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								821	syntactic
unstable/http/HttpServerResponse.ts	setCookies	0	Effect	unstable/http	combinators	4.0.0	true	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								1033	syntactic
unstable/http/HttpServerResponse.ts	setCookies	1	Effect	unstable/http	combinators	4.0.0	false	HttpServerResponse	Cookies.CookiesError	never	handle	handle	ty	handle	never			false								1033	syntactic
unstable/http/HttpServerResponse.ts	setCookiesUnsafe	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								1108	syntactic
unstable/http/HttpServerResponse.ts	setCookiesUnsafe	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								1108	syntactic
unstable/http/HttpServerResponse.ts	setHeader	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								546	syntactic
unstable/http/HttpServerResponse.ts	setHeader	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								546	syntactic
unstable/http/HttpServerResponse.ts	setHeaders	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								606	syntactic
unstable/http/HttpServerResponse.ts	setHeaders	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								606	syntactic
unstable/http/HttpServerResponse.ts	setStatus	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								1222	syntactic
unstable/http/HttpServerResponse.ts	setStatus	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								1222	syntactic
unstable/http/HttpServerResponse.ts	stream	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								469	checker
unstable/http/HttpServerResponse.ts	text	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								197	checker
unstable/http/HttpServerResponse.ts	toClientResponse	0	other	unstable/http	converting	4.0.0	false	HttpClientResponse						other				false								1349	checker
unstable/http/HttpServerResponse.ts	toWeb	0	other	unstable/http	converting	4.0.0	false	Response						other				false								1271	checker
unstable/http/HttpServerResponse.ts	uint8Array	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								164	checker
unstable/http/HttpServerResponse.ts	updateCookies	0	other	unstable/http	combinators	4.0.0	true	HttpServerResponse						other				false								938	syntactic
unstable/http/HttpServerResponse.ts	updateCookies	1	other	unstable/http	combinators	4.0.0	false	HttpServerResponse						other				false								938	syntactic
unstable/http/HttpServerResponse.ts	urlParams	0	other	unstable/http	constructors	4.0.0	false	HttpServerResponse						other				false								396	checker
unstable/http/HttpStaticServer.ts	layer	0	Layer	unstable/http	layers	4.0.0	false	never	PlatformError	FileSystem | HttpRouter | Path | HttpPlatform	ty	handle	param	handle	union			false	FileSystem;HttpPlatform;HttpRouter;Path							227	checker
unstable/http/HttpStaticServer.ts	make	0	Effect	unstable/http	constructors	4.0.0	false	Effect.Effect< HttpServerResponse.HttpServerResponse, HttpServerError.HttpServerError, HttpServerRequest.HttpServerRequest >	PlatformError	FileSystem.FileSystem | Path.Path | HttpPlatform.HttpPlatform	handle	handle	param	handle	union			false	FileSystem.FileSystem;HttpPlatform.HttpPlatform;Path.Path							69	syntactic
unstable/http/HttpStatus.ts	fromLiteral	0	other	unstable/http	constructors	4.0.0	false	{ readonly Continue: 100; readonly SwitchingProtocols: 101; readonly Processing: 102; readonly EarlyHints: 103; readonly OK: 200; readonly Ok: 200; readonly Created: 201; readonly Accepted: 202; reado						other				false								100	checker
unstable/http/HttpTraceContext.ts	b3	0	value	unstable/http	decoding	4.0.0	false	FromHeaders						value				false								86	syntactic
unstable/http/HttpTraceContext.ts	fromHeaders	0	other	unstable/http	decoding	4.0.0	false	None<ExternalSpan> | Some<ExternalSpan>						other				false								63	checker
unstable/http/HttpTraceContext.ts	toHeaders	0	other	unstable/http	encoding	4.0.0	false	Headers						other				false								41	checker
unstable/http/HttpTraceContext.ts	w3c	0	value	unstable/http	decoding	4.0.0	false	FromHeaders						value				false								136	syntactic
unstable/http/HttpTraceContext.ts	xb3	0	value	unstable/http	decoding	4.0.0	false	FromHeaders						value				false								112	syntactic
unstable/http/Multipart.ts	FieldMimeTypes	0	key	unstable/http	services	4.0.0	false							key				false			effect/http/Multipart/FieldMimeTypes	reference	true		constant(["application/json"])	864	syntactic
unstable/http/Multipart.ts	FieldMimeTypes	0	value	unstable/http	services	4.0.0	false	Reference<readonly string[]>						value				false								864	checker
unstable/http/Multipart.ts	FilesSchema	0	value	unstable/http	schemas	4.0.0	false	Schema.$Array<PersistedFileSchema>						value				false								332	syntactic
unstable/http/Multipart.ts	MaxFieldSize	0	key	unstable/http	services	4.0.0	false							key				false			effect/http/Multipart/MaxFieldSize	reference	true		constant(FileSystem.Size(10 * 1024 * 1024))	834	syntactic
unstable/http/Multipart.ts	MaxFieldSize	0	value	unstable/http	services	4.0.0	false	Reference<SizeInput>						value				false								834	checker
unstable/http/Multipart.ts	MaxFileSize	0	key	unstable/http	services	4.0.0	false							key				false			effect/http/Multipart/MaxFileSize	reference	true		() => undefined	848	syntactic
unstable/http/Multipart.ts	MaxFileSize	0	value	unstable/http	services	4.0.0	false	Reference<SizeInput | undefined>						value				false								848	checker
unstable/http/Multipart.ts	MaxParts	0	key	unstable/http	services	4.0.0	false							key				false			effect/http/Multipart/MaxParts	reference	true		() => undefined	820	syntactic
unstable/http/Multipart.ts	MaxParts	0	value	unstable/http	services	4.0.0	false	Reference<number | undefined>						value				false								820	checker
unstable/http/Multipart.ts	MultipartError	0	value	unstable/http	errors	4.0.0	false	typeof MultipartError						value				false								226	checker
unstable/http/Multipart.ts	MultipartErrorReason	0	value	unstable/http	errors	4.0.0	false	typeof MultipartErrorReason						value				false								200	checker
unstable/http/Multipart.ts	PersistedFileSchema	0	value	unstable/http	schemas	4.0.0	false	PersistedFileSchema						value				false								297	syntactic
unstable/http/Multipart.ts	SingleFileSchema	0	value	unstable/http	schemas	4.0.0	false	Schema.decodeTo<PersistedFileSchema, Schema.$Array<PersistedFileSchema>>						value				false								345	syntactic
unstable/http/Multipart.ts	TypeId	0	value	unstable/http	type IDs	4.0.0	false	"~effect/http/Multipart"						value				false								45	checker
unstable/http/Multipart.ts	collectUint8Array	0	Effect	unstable/http	converting	4.0.0	false	Uint8Array<ArrayBuffer>	OE	R	handle	param	param	handle	param			false								647	checker
unstable/http/Multipart.ts	isField	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								114	checker
unstable/http/Multipart.ts	isFile	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								142	checker
unstable/http/Multipart.ts	isPart	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								106	checker
unstable/http/Multipart.ts	isPersistedFile	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								169	checker
unstable/http/Multipart.ts	limitsServices	0	other	unstable/http	references	4.0.0	false	Context<never>						other				false								758	checker
unstable/http/Multipart.ts	makeChannel	0	other	unstable/http	parsing	4.0.0	false	Channel<readonly [Part, ...Part[]], MultipartError | IE, void, readonly [Uint8Array<ArrayBufferLike>, ...Uint8Array<ArrayBufferLike>[]], IE, unknown, never>						other				false								447	checker
unstable/http/Multipart.ts	makeConfig	0	Effect	unstable/http	configuration	4.0.0	false	{ readonly headers: Record<string, string>; readonly isFile?: ((info: PartInfo) => boolean) | undefined; readonly maxParts?: number | undefined; readonly maxTotalSize?: number | undefined; readonly ma	never	never	handle	ty	ty	handle	never			false								417	checker
unstable/http/Multipart.ts	schemaJson	0	other	unstable/http	schemas	4.0.0	false	{ (field: string): (persisted: Persisted) => Effect<A, SchemaError, RD>; (persisted: Persisted, field: string): Effect<A, SchemaError, RD>; }						other				false								385	checker
unstable/http/Multipart.ts	schemaPersisted	0	other	unstable/http	schemas	4.0.0	false	(input: unknown, options?: ParseOptions | undefined) => Effect<A, SchemaError, RD>						other				false								369	checker
unstable/http/Multipart.ts	toPersisted	0	Effect	unstable/http	converting	4.0.0	false	Persisted	MultipartError	Scope | FileSystem | Path	handle	handle	param	handle	union	replaces	neutral	true	FileSystem;Path;Scope							666	checker
unstable/http/MultipartParser.ts	decodeField	0	other	unstable/http	utilities	4.0.0	false	string						other				false								115	syntactic
unstable/http/MultipartParser.ts	defaultIsFile	0	other	unstable/http	utilities	4.0.0	false	boolean						other				false								107	syntactic
unstable/http/MultipartParser.ts	make	0	other	unstable/http	constructors	4.0.0	false	Parser						other				false								99	syntactic
unstable/http/MultipartParser/HeadersParser.ts	make	0	other	unstable/http	constructors	4.0.0	false	(chunk: Uint8Array, start: number) => ReturnValue						other				false								68	syntactic
unstable/http/MultipartParser/Search.ts	make	0	other	unstable/http	constructors	4.0.0	false	{ readonly write: (chunk: Uint8Array) => void; readonly end: () => void }						other				false								14	syntactic
unstable/http/Template.ts	make	0	Effect	unstable/http	constructors	4.0.0	false	string	Interpolated.Error<A[number]>	Interpolated.Context<A[number]>	ty	handle	param	handle	single			false								116	syntactic
unstable/http/Template.ts	stream	0	Stream	unstable/http	constructors	4.0.0	false	string	Interpolated.Error<A[number]>	Interpolated.Context<A[number]>	ty	handle	param	handle	single			false								177	syntactic
unstable/http/Url.ts	UrlError	0	value	unstable/http	errors	4.0.0	false	typeof UrlError						value				false								24	checker
unstable/http/Url.ts	fromString	0	other	unstable/http	constructors	4.0.0	false	Result.Result<URL, Cause.IllegalArgumentError>						other				false								112	syntactic
unstable/http/Url.ts	make	0	other	unstable/http	constructors	4.0.0	false	Success<URL, UrlError> | Failure<URL, UrlError>						other				false								38	checker
unstable/http/Url.ts	modifyUrlParams	0	other	unstable/http	transforming	4.0.0	false	(url: URL) => URL						other				false								622	syntactic
unstable/http/Url.ts	modifyUrlParams	1	other	unstable/http	transforming	4.0.0	false	URL						other				false								622	syntactic
unstable/http/Url.ts	mutate	0	other	unstable/http	transforming	4.0.0	true	URL						other				false								182	syntactic
unstable/http/Url.ts	mutate	1	other	unstable/http	transforming	4.0.0	false	URL						other				false								182	syntactic
unstable/http/Url.ts	setHash	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								249	syntactic
unstable/http/Url.ts	setHash	1	other	unstable/http	setters	4.0.0	false	URL						other				false								249	syntactic
unstable/http/Url.ts	setHost	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								272	syntactic
unstable/http/Url.ts	setHost	1	other	unstable/http	setters	4.0.0	false	URL						other				false								272	syntactic
unstable/http/Url.ts	setHostname	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								295	syntactic
unstable/http/Url.ts	setHostname	1	other	unstable/http	setters	4.0.0	false	URL						other				false								295	syntactic
unstable/http/Url.ts	setHref	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								318	syntactic
unstable/http/Url.ts	setHref	1	other	unstable/http	setters	4.0.0	false	URL						other				false								318	syntactic
unstable/http/Url.ts	setPassword	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								341	syntactic
unstable/http/Url.ts	setPassword	1	other	unstable/http	setters	4.0.0	false	URL						other				false								341	syntactic
unstable/http/Url.ts	setPathname	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								369	syntactic
unstable/http/Url.ts	setPathname	1	other	unstable/http	setters	4.0.0	false	URL						other				false								369	syntactic
unstable/http/Url.ts	setPort	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								392	syntactic
unstable/http/Url.ts	setPort	1	other	unstable/http	setters	4.0.0	false	URL						other				false								392	syntactic
unstable/http/Url.ts	setProtocol	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								415	syntactic
unstable/http/Url.ts	setProtocol	1	other	unstable/http	setters	4.0.0	false	URL						other				false								415	syntactic
unstable/http/Url.ts	setSearch	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								438	syntactic
unstable/http/Url.ts	setSearch	1	other	unstable/http	setters	4.0.0	false	URL						other				false								438	syntactic
unstable/http/Url.ts	setUrlParams	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								506	syntactic
unstable/http/Url.ts	setUrlParams	1	other	unstable/http	setters	4.0.0	false	URL						other				false								506	syntactic
unstable/http/Url.ts	setUsername	0	other	unstable/http	setters	4.0.0	false	(url: URL) => URL						other				false								461	syntactic
unstable/http/Url.ts	setUsername	1	other	unstable/http	setters	4.0.0	false	URL						other				false								461	syntactic
unstable/http/Url.ts	urlParams	0	other	unstable/http	getters	4.0.0	false	UrlParams						other				false								595	checker
unstable/http/UrlParams.ts	Equivalence	0	value	unstable/http	instances	4.0.0	false	Equ.Equivalence<UrlParams>						value				false								212	syntactic
unstable/http/UrlParams.ts	UrlParamsSchema	0	value	unstable/http	schemas	4.0.0	false	UrlParamsSchema						value				false								238	syntactic
unstable/http/UrlParams.ts	append	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								562	syntactic
unstable/http/UrlParams.ts	append	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								562	syntactic
unstable/http/UrlParams.ts	appendAll	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								593	syntactic
unstable/http/UrlParams.ts	appendAll	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								593	syntactic
unstable/http/UrlParams.ts	empty	0	value	unstable/http	constructors	4.0.0	false	UrlParams						value				false								269	syntactic
unstable/http/UrlParams.ts	fromInput	0	other	unstable/http	constructors	4.0.0	false	UrlParams						other				false								160	checker
unstable/http/UrlParams.ts	getAll	0	other	unstable/http	combinators	4.0.0	true	ReadonlyArray<string>						other				false								281	syntactic
unstable/http/UrlParams.ts	getAll	1	other	unstable/http	combinators	4.0.0	false	ReadonlyArray<string>						other				false								281	syntactic
unstable/http/UrlParams.ts	getFirst	0	other	unstable/http	combinators	4.0.0	true	Option.Option<string>						other				false								330	syntactic
unstable/http/UrlParams.ts	getFirst	1	other	unstable/http	combinators	4.0.0	false	Option.Option<string>						other				false								330	syntactic
unstable/http/UrlParams.ts	getLast	0	other	unstable/http	combinators	4.0.0	true	Option.Option<string>						other				false								386	syntactic
unstable/http/UrlParams.ts	getLast	1	other	unstable/http	combinators	4.0.0	false	Option.Option<string>						other				false								386	syntactic
unstable/http/UrlParams.ts	isUrlParams	0	other	unstable/http	guards	4.0.0	false	boolean						other				false								54	checker
unstable/http/UrlParams.ts	make	0	other	unstable/http	constructors	4.0.0	false	UrlParams						other				false								143	checker
unstable/http/UrlParams.ts	remove	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								624	syntactic
unstable/http/UrlParams.ts	remove	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								624	syntactic
unstable/http/UrlParams.ts	schemaJsonField	0	other	unstable/http	schemas	4.0.0	false	schemaJsonField						other				false								737	checker
unstable/http/UrlParams.ts	schemaRecord	0	value	unstable/http	schemas	4.0.0	false	schemaRecord						value				false								798	syntactic
unstable/http/UrlParams.ts	set	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								435	syntactic
unstable/http/UrlParams.ts	set	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								435	syntactic
unstable/http/UrlParams.ts	setAll	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								517	syntactic
unstable/http/UrlParams.ts	setAll	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								517	syntactic
unstable/http/UrlParams.ts	toReadonlyRecord	0	other	unstable/http	converting	4.0.0	false	ReadonlyRecord<string, string | Arr.NonEmptyReadonlyArray<string>>						other				false								699	syntactic
unstable/http/UrlParams.ts	toRecord	0	other	unstable/http	converting	4.0.0	false	{ [x: string]: string | [string, ...string[]]; }						other				false								671	checker
unstable/http/UrlParams.ts	toString	0	other	unstable/http	converting	4.0.0	false	string						other				false								647	checker
unstable/http/UrlParams.ts	transform	0	other	unstable/http	combinators	4.0.0	true	UrlParams						other				false								478	syntactic
unstable/http/UrlParams.ts	transform	1	other	unstable/http	combinators	4.0.0	false	UrlParams						other				false								478	syntactic
unstable/httpapi/HttpApi.ts	AdditionalSchemas	0	key	unstable/httpapi	services	4.0.0	false							key				false			effect/httpapi/HttpApi/AdditionalSchemas	service	false			335	syntactic
unstable/httpapi/HttpApi.ts	AdditionalSchemas	0	value	unstable/httpapi	services	4.0.0	false	typeof AdditionalSchemas						value				false								335	checker
unstable/httpapi/HttpApi.ts	isHttpApi	0	other	unstable/httpapi	guards	4.0.0	false	boolean						other				false								32	checker
unstable/httpapi/HttpApi.ts	make	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApi<Id, never>						other				false								228	checker
unstable/httpapi/HttpApi.ts	reflect	0	other	unstable/httpapi	reflection	4.0.0	false	void						other				false								246	checker
unstable/httpapi/HttpApiBuilder.ts	endpoint	0	Effect	unstable/httpapi	handlers	4.0.0	false	Effect<HttpServerResponse, never, HttpServerRequest | ParsedSearchParams | RouteContext | Exclude<R, Provides<Middleware<Extract<Endpoints<Extract<Groups, { readonly identifier: GroupIdentifier; }>>, 	never	FileSystem | Path | Generator | HttpPlatform | ServerServices<Extract<Endpoints<Extract<Groups, { readonly identifier: GroupIdentifier; }>>, { readonly identifier: EndpointIdentifier; }>> | Middleware	handle	ty	param	handle	union			false	FileSystem;Generator;HttpPlatform;Path							441	checker
unstable/httpapi/HttpApiBuilder.ts	group	0	Layer	unstable/httpapi	handlers	4.0.0	false	Service<ApiId, Identifier>	Return extends Effect<Handlers<infer _R, infer _EndpointsByIdentifier extends Record<string, Constraint>, infer _HandledIdentifiers extends keyof infer _EndpointsByIdentifier extends Record<string, Co	Context<Return> extends Scope ? never : Context<Return>	handle	handle	param	handle	single			true	Scope							126	checker
unstable/httpapi/HttpApiBuilder.ts	handlerToRoute	0	other	unstable/httpapi			false	HttpRouter.Route<any, any>						other				false								842	syntactic
unstable/httpapi/HttpApiBuilder.ts	layer	0	Layer	unstable/httpapi	layers	4.0.0	false	never	never	FileSystem | HttpRouter | Path | Generator | HttpPlatform | ToService<Id, Groups>	ty	ty	param	param	union			false	FileSystem;Generator;HttpPlatform;HttpRouter;Path							63	checker
unstable/httpapi/HttpApiBuilder.ts	securityDecode	0	Effect	unstable/httpapi	security	4.0.0	false	Security extends Proto<infer Out> ? Out : never	never	HttpServerRequest | ParsedSearchParams	handle	ty	param	handle	union			false	HttpServerRequest;ParsedSearchParams							481	checker
unstable/httpapi/HttpApiBuilder.ts	securitySetCookie	0	Effect	unstable/httpapi	security	4.0.0	false	void	never	HttpServerRequest	ty	ty	param	param	single			false	HttpServerRequest							547	checker
unstable/httpapi/HttpApiClient.ts	endpoint	0	Effect	unstable/httpapi	constructors	4.0.0	false	Method<Extract<Extract<Endpoints<Extract<Groups, { readonly identifier: GroupIdentifier; }>>, { readonly identifier: EndpointIdentifier; }>, ConstraintRequest>, E, R>	never	MiddlewareClient<Middleware<Extract<Extract<Endpoints<Extract<Groups, { readonly identifier: GroupIdentifier; }>>, { readonly identifier: EndpointIdentifier; }>, ConstraintRequest>>>	handle	ty	param	handle	single			false	ConstraintRequest							596	checker
unstable/httpapi/HttpApiClient.ts	group	0	Effect	unstable/httpapi	constructors	4.0.0	false	Extract<Groups, { readonly identifier: GroupIdentifier; }>["endpoints"] extends infer Endpoints extends Readonly<Record<string, ConstraintRequest>> ? { readonly [Identifier in keyof Endpoints]: Method	never	Middleware<Endpoints<Extract<Groups, { readonly identifier: GroupIdentifier; }>>> extends { readonly "~effect/httpapi/HttpApiMiddleware": { readonly requiredForClient: true; }; } ? ForClient<{ readonl	handle	ty	handle	handle	other			false	HttpApiMiddleware							546	checker
unstable/httpapi/HttpApiClient.ts	make	0	Effect	unstable/httpapi	constructors	4.0.0	false	{ [K in keyof ({ readonly [Group in Extract<Groups, { readonly topLevel: false; }> as Identifier<Group>]: GroupByEndpoint<Group, never, never>; } & TopLevelMethods<Groups, never, never>)]: ({ readonly	never	HttpClient | MiddlewareClient<Middleware<Endpoints<Groups>>>	handle	ty	param	handle	union			false	HttpClient							480	checker
unstable/httpapi/HttpApiClient.ts	makeClient	0	Effect	unstable/httpapi			false	void	never	never	ty	ty	ty	ty	never			false								258	checker
unstable/httpapi/HttpApiClient.ts	makeWith	0	Effect	unstable/httpapi	constructors	4.0.0	false	{ [K in keyof ({ readonly [Group in Extract<Groups, { readonly topLevel: false; }> as Identifier<Group>]: GroupByEndpoint<Group, Exclude<E, HttpClientError>, R>; } & TopLevelMethods<Groups, Exclude<E,	never	Middleware<Endpoints<Groups>> extends { readonly "~effect/httpapi/HttpApiMiddleware": { readonly requiredForClient: true; }; } ? ForClient<{ readonly "~effect/httpapi/HttpApiMiddleware": { readonly re	handle	ty	handle	handle	other			false	HttpApiMiddleware							508	checker
unstable/httpapi/HttpApiClient.ts	urlBuilder	0	other	unstable/httpapi	constructors	4.0.0	false	Api extends HttpApi<infer _ApiId extends string, infer Groups extends Constraint> ? [Extract<Groups, { readonly topLevel: true; }>] extends [never] ? UrlBuilderGroups<Groups> : [Extract<Groups, { read						other				false								660	checker
unstable/httpapi/HttpApiEndpoint.ts	delete	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "DELETE", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToJsonCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Error 						other				false								1432	checker
unstable/httpapi/HttpApiEndpoint.ts	delete	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "DELETE", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Suc						other				false								1432	checker
